Date Time,Open,High,Low,Close,Volume,Adj Close
13/07/2017,5.51,5.6,5.5,5.5,38615,5.5
14/07/2017,5.5,5.66,5.5,5.52,25890,5.52
17/07/2017,5.52,5.62,5.52,5.61,2156,5.61
18/07/2017,5.61,5.61,5.51,5.6,700,5.6
19/07/2017,5.6,5.6,5.6,5.6,548,5.6
20/07/2017,5.6,5.6,5.52,5.6,2318,5.6
21/07/2017,5.58,5.58,5.5,5.5,33315,5.5
24/07/2017,5.5,5.58,5.5,5.58,307,5.58
26/07/2017,5.6,5.6,5.5,5.51,3025,5.51
27/07/2017,5.55,5.55,5.49,5.49,24424,5.49
28/07/2017,5.48,5.55,5.48,5.5,5013,5.5
31/07/2017,5.3,5.3,5.15,5.15,2767,5.15
01/08/2017,5.26,5.27,5.15,5.26,10814,5.26
02/08/2017,5.2,5.26,5.15,5.25,3175,5.25
03/08/2017,5.2,5.24,5.2,5.23,654,5.23
04/08/2017,5.34,5.34,5.32,5.32,636,5.32
07/08/2017,5.19,5.35,5.18,5.18,2251,5.18
08/08/2017,5.2,5.29,5.2,5.29,3039,5.29
09/08/2017,5.29,5.29,5.18,5.29,2618,5.29
10/08/2017,0.0,0.0,0.0,0.0,0,0.0
11/08/2017,5.2,5.27,5.17,5.27,5911,5.27
14/08/2017,5.17,5.26,5.16,5.26,1450,5.26
15/08/2017,5.26,5.26,5.2,5.2,1433,5.2
16/08/2017,5.2,5.25,5.2,5.25,285,5.25
17/08/2017,5.24,5.24,5.2,5.2,286,5.2
18/08/2017,5.23,5.34,5.23,5.3,19492,5.3
21/08/2017,5.3,5.3,5.29,5.29,370,5.29
22/08/2017,5.2,5.22,5.2,5.22,2604,5.22
23/08/2017,5.28,5.28,5.2,5.28,3216,5.28
24/08/2017,5.22,5.29,5.22,5.28,893,5.28
25/08/2017,5.27,5.42,5.27,5.42,7542,5.42
28/08/2017,5.42,5.56,5.4,5.4,6745,5.4
29/08/2017,5.4,5.48,5.4,5.48,1654,5.48
30/08/2017,5.47,5.47,5.4,5.4,2370,5.4
31/08/2017,5.4,5.4,5.28,5.4,2514,5.4
04/09/2017,5.4,5.4,5.27,5.32,846,5.32
05/09/2017,5.32,5.37,5.32,5.33,1325,5.33
06/09/2017,5.39,5.39,5.32,5.38,1029,5.38
07/09/2017,5.4,5.4,5.35,5.35,700,5.35
08/09/2017,5.4,5.4,5.38,5.4,1500,5.4
11/09/2017,5.4,5.45,5.4,5.41,4892,5.41
12/09/2017,5.45,5.45,5.33,5.4,3375,5.4
13/09/2017,5.34,5.43,5.32,5.43,3696,5.43
14/09/2017,5.32,5.42,5.32,5.42,1119,5.42
15/09/2017,5.32,5.4,5.32,5.4,59,5.4
18/09/2017,5.35,5.39,5.35,5.39,6209,5.39
19/09/2017,5.36,5.37,5.35,5.35,680,5.35
20/09/2017,5.4,5.4,5.35,5.35,5558,5.35
22/09/2017,5.33,5.4,5.33,5.33,4306,5.33
25/09/2017,5.32,5.32,5.32,5.32,3417,5.32
26/09/2017,5.28,5.28,5.2,5.2,11530,5.2
27/09/2017,5.26,5.26,5.21,5.26,667,5.26
28/09/2017,5.25,5.34,5.25,5.34,1774,5.34
29/09/2017,5.32,5.33,5.32,5.33,7620,5.33
02/10/2017,5.25,5.25,5.24,5.25,2681,5.25
03/10/2017,5.25,5.25,5.2,5.24,2415,5.24
04/10/2017,5.25,5.36,5.25,5.3,3047,5.3
05/10/2017,5.28,5.28,5.25,5.27,1610,5.27
06/10/2017,0.0,0.0,0.0,0.0,0,0.0
09/10/2017,5.2,5.25,5.2,5.2,11286,5.2
10/10/2017,5.2,5.2,5.15,5.18,3462,5.18
11/10/2017,5.18,5.18,5.13,5.14,5406,5.14
12/10/2017,5.13,5.13,5.1,5.11,4019,5.11
13/10/2017,5.15,5.19,5.11,5.19,185,5.19
16/10/2017,5.2,5.2,5.19,5.19,110,5.19
17/10/2017,5.1,5.2,5.1,5.1,2400,5.1
18/10/2017,5.1,5.1,5.02,5.02,3528,5.02
19/10/2017,5.1,5.1,5.1,5.1,5,5.1
20/10/2017,5.04,5.1,5.03,5.1,2399,5.1
23/10/2017,5.1,5.1,5.04,5.09,1818,5.09
24/10/2017,5.02,5.02,5.0,5.0,32371,5.0
25/10/2017,4.99,4.99,4.9,4.97,8409,4.97
26/10/2017,5.0,5.0,5.0,5.0,83,5.0
27/10/2017,4.9,5.0,4.85,5.0,26583,5.0
30/10/2017,5.0,5.0,5.0,5.0,14719,5.0
31/10/2017,5.0,5.0,4.96,5.0,29870,5.0
01/11/2017,5.0,5.0,4.98,5.0,17292,5.0
02/11/2017,4.98,5.0,4.95,5.0,263,5.0
03/11/2017,4.97,4.98,4.95,4.95,1987,4.95
