Date Time,Open,High,Low,Close,Volume,Adj Close
11/08/2017,9.9,9.9,9.9,9.9,550,9.9
14/08/2017,9.9,9.9,9.8,9.8,970,9.8
15/08/2017,9.79,9.79,9.79,9.79,319,9.79
16/08/2017,9.5,9.8,9.5,9.8,900,9.8
17/08/2017,9.8,9.8,9.51,9.51,176,9.51
18/08/2017,9.51,9.79,9.51,9.79,310,9.79
21/08/2017,9.79,9.79,9.79,9.79,10,9.79
22/08/2017,0.0,0.0,0.0,0.0,0,0.0
23/08/2017,9.52,9.52,9.51,9.51,750,9.51
24/08/2017,9.51,9.79,9.51,9.79,936,9.79
25/08/2017,9.79,9.79,9.79,9.79,200,9.79
28/08/2017,9.5,9.79,9.5,9.79,1120,9.79
29/08/2017,9.5,9.78,9.5,9.78,404,9.78
30/08/2017,9.49,9.77,9.49,9.77,345,9.77
31/08/2017,9.77,9.87,9.77,9.86,662,9.86
04/09/2017,9.89,9.89,9.89,9.89,100,9.89
05/09/2017,9.8,9.88,9.6,9.6,1328,9.6
06/09/2017,9.52,9.8,9.52,9.8,520,9.8
07/09/2017,9.8,9.8,9.8,9.8,100,9.8
08/09/2017,9.6,9.8,9.6,9.8,2150,9.8
11/09/2017,0.0,0.0,0.0,0.0,0,0.0
12/09/2017,9.51,9.79,9.51,9.6,465,9.6
13/09/2017,9.6,9.77,9.49,9.49,1405,9.49
14/09/2017,9.49,9.77,9.45,9.75,1200,9.75
15/09/2017,9.7,9.7,9.5,9.5,220,9.5
18/09/2017,9.52,9.7,9.45,9.53,3888,9.53
19/09/2017,9.53,9.68,9.53,9.68,1696,9.68
20/09/2017,9.53,9.69,9.53,9.65,998,9.65
22/09/2017,9.64,9.68,9.53,9.68,3220,9.68
25/09/2017,0.0,0.0,0.0,0.0,0,0.0
26/09/2017,9.67,9.67,9.67,9.67,49,9.67
27/09/2017,0.0,0.0,0.0,0.0,0,0.0
28/09/2017,9.53,9.53,9.53,9.53,1630,9.53
29/09/2017,9.53,9.67,9.53,9.54,11666,9.54
02/10/2017,0.0,0.0,0.0,0.0,0,0.0
03/10/2017,9.54,9.6,9.54,9.54,10087,9.54
04/10/2017,9.54,9.6,9.54,9.54,3541,9.54
05/10/2017,9.54,9.6,9.54,9.54,870,9.54
06/10/2017,9.54,9.74,9.54,9.54,1636,9.54
09/10/2017,9.7,9.7,9.54,9.54,161,9.54
10/10/2017,9.54,9.68,9.54,9.55,134,9.55
11/10/2017,9.55,9.55,9.55,9.55,596,9.55
12/10/2017,9.56,9.56,9.56,9.56,62,9.56
13/10/2017,9.56,9.56,9.56,9.56,648,9.56
16/10/2017,9.55,9.55,9.55,9.55,1108,9.55
17/10/2017,9.55,9.55,9.55,9.55,790,9.55
18/10/2017,9.54,9.54,9.53,9.54,490,9.54
19/10/2017,9.53,9.53,9.53,9.53,310,9.53
20/10/2017,9.53,9.53,9.53,9.53,1410,9.53
23/10/2017,9.53,9.55,9.53,9.55,1440,9.55
24/10/2017,9.46,9.46,9.4,9.4,958,9.4
25/10/2017,9.4,9.4,9.38,9.39,1991,9.39
26/10/2017,9.38,9.4,9.38,9.4,969,9.4
27/10/2017,9.31,9.4,9.3,9.4,432,9.4
30/10/2017,9.54,9.54,9.3,9.5,267,9.5
31/10/2017,9.27,9.55,9.27,9.55,970,9.55
01/11/2017,9.55,9.65,9.28,9.28,635,9.28
02/11/2017,9.27,9.54,9.27,9.54,2362,9.54
03/11/2017,9.55,9.55,9.55,9.55,340,9.55
06/11/2017,9.55,9.7,9.55,9.7,3542,9.7
07/11/2017,9.7,9.7,9.65,9.7,374,9.7
08/11/2017,9.7,9.99,9.7,9.9,8595,9.9
